,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat,P>0
duration_favours_fx:by_attribute_fx|subject_id[23],0.004,0.136,-0.304,0.295,0.002,0.001,7443.0,4603.0,7614.0,6022.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[24],0.01,0.141,-0.306,0.319,0.002,0.002,6505.0,3896.0,6923.0,5456.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[25],0.002,0.137,-0.295,0.306,0.002,0.001,7153.0,5337.0,7288.0,6182.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[26],0.016,0.142,-0.271,0.347,0.002,0.002,5968.0,4056.0,6285.0,5091.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[27],0.009,0.139,-0.298,0.298,0.002,0.001,6713.0,4844.0,6654.0,6033.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[28],0.005,0.134,-0.294,0.282,0.002,0.001,6534.0,4631.0,6669.0,5816.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[29],0.027,0.14,-0.25,0.354,0.002,0.002,5895.0,4221.0,6374.0,5603.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[30],-0.004,0.135,-0.305,0.281,0.002,0.001,6452.0,4635.0,6805.0,5942.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[31],-0.001,0.135,-0.277,0.322,0.002,0.001,6762.0,4448.0,7125.0,5267.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[32],-0.02,0.134,-0.306,0.267,0.002,0.001,5724.0,4469.0,5706.0,4960.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[33],0.017,0.137,-0.259,0.338,0.002,0.001,6844.0,4447.0,7526.0,5403.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[34],0.001,0.136,-0.311,0.284,0.002,0.001,7710.0,4493.0,7957.0,5636.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[35],-0.003,0.137,-0.305,0.289,0.002,0.001,6761.0,4704.0,6968.0,5540.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[36],-0.009,0.136,-0.324,0.269,0.002,0.002,5999.0,4058.0,6216.0,5201.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[37],-0.015,0.135,-0.323,0.27,0.002,0.001,8068.0,4900.0,8095.0,6089.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[38],0.013,0.144,-0.303,0.314,0.002,0.002,5995.0,4168.0,6518.0,5536.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[39],0.004,0.14,-0.279,0.323,0.002,0.002,6452.0,4327.0,6472.0,5261.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[40],0.008,0.136,-0.285,0.301,0.002,0.001,5705.0,5058.0,5620.0,5394.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[41],-0.012,0.134,-0.317,0.263,0.002,0.001,6152.0,4723.0,6293.0,5569.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[42],-0.004,0.139,-0.325,0.289,0.002,0.001,7179.0,4577.0,7318.0,5949.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[43],0.024,0.139,-0.271,0.329,0.002,0.002,5879.0,4041.0,6437.0,5548.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[44],-0.019,0.143,-0.362,0.263,0.002,0.002,5800.0,4022.0,6104.0,5523.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[45],0.019,0.139,-0.257,0.322,0.002,0.002,6313.0,4262.0,7064.0,5592.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[46],0.01,0.138,-0.272,0.322,0.002,0.002,7153.0,3690.0,7533.0,5912.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[47],0.008,0.141,-0.294,0.322,0.002,0.002,7456.0,4320.0,7489.0,5124.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[48],0.005,0.139,-0.288,0.313,0.002,0.002,5944.0,3926.0,6382.0,5135.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[49],-0.011,0.139,-0.332,0.266,0.002,0.001,5842.0,4304.0,6329.0,5065.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[50],-0.009,0.14,-0.309,0.304,0.002,0.002,7197.0,4346.0,7524.0,5924.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[51],0.018,0.14,-0.267,0.331,0.002,0.001,5984.0,4611.0,6099.0,5206.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[52],0.022,0.141,-0.272,0.326,0.002,0.002,6256.0,3614.0,6687.0,4749.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[53],0.014,0.14,-0.3,0.305,0.002,0.001,7168.0,4549.0,7029.0,5566.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[54],-0.024,0.14,-0.327,0.263,0.002,0.002,6511.0,4110.0,7064.0,5774.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[55],-0.033,0.14,-0.364,0.237,0.002,0.002,5687.0,4288.0,6246.0,4929.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[56],-0.022,0.14,-0.355,0.259,0.002,0.002,6169.0,4100.0,6358.0,5336.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[57],0.001,0.142,-0.292,0.313,0.002,0.002,6155.0,3741.0,6722.0,5294.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[58],0.027,0.141,-0.237,0.351,0.002,0.002,6145.0,4283.0,6884.0,5732.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[59],0.002,0.143,-0.304,0.316,0.002,0.002,5938.0,4324.0,6067.0,5444.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[60],0.007,0.138,-0.285,0.318,0.002,0.001,6076.0,4689.0,6151.0,5625.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[61],-0.023,0.136,-0.33,0.255,0.002,0.001,6049.0,4598.0,6518.0,4905.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[62],-0.0,0.138,-0.305,0.295,0.002,0.002,6005.0,3653.0,6324.0,5119.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[63],-0.0,0.135,-0.283,0.303,0.002,0.001,6036.0,4597.0,6105.0,5421.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[64],0.017,0.137,-0.245,0.345,0.002,0.001,6755.0,4242.0,7229.0,5450.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[65],-0.008,0.142,-0.306,0.318,0.002,0.002,7489.0,4070.0,7726.0,5340.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[66],-0.017,0.144,-0.33,0.294,0.002,0.002,6209.0,4067.0,6253.0,5079.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[67],-0.015,0.138,-0.317,0.286,0.002,0.002,6377.0,4018.0,6712.0,5058.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[68],0.01,0.134,-0.274,0.316,0.002,0.001,6281.0,4919.0,6336.0,5494.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[69],-0.001,0.14,-0.327,0.287,0.002,0.002,5957.0,3951.0,6246.0,4565.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[70],-0.008,0.137,-0.312,0.283,0.002,0.002,5849.0,3874.0,6262.0,5386.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[71],-0.005,0.138,-0.315,0.282,0.002,0.001,7226.0,5370.0,7163.0,5758.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[72],0.028,0.144,-0.282,0.337,0.002,0.001,6018.0,5603.0,6300.0,5835.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[73],0.004,0.14,-0.325,0.277,0.002,0.002,6370.0,3425.0,7071.0,5661.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[74],0.001,0.138,-0.319,0.289,0.002,0.002,7532.0,4129.0,6987.0,5610.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[75],-0.04,0.151,-0.391,0.255,0.002,0.002,5637.0,4525.0,6304.0,5395.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[76],0.014,0.138,-0.291,0.312,0.002,0.001,5849.0,4759.0,5759.0,5523.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[77],-0.016,0.141,-0.351,0.262,0.002,0.001,6369.0,4991.0,6350.0,6125.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[78],0.028,0.143,-0.274,0.351,0.002,0.002,5895.0,4255.0,6455.0,4804.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[79],0.011,0.14,-0.27,0.342,0.002,0.001,6572.0,4792.0,6625.0,6282.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[80],0.014,0.139,-0.277,0.326,0.002,0.001,6744.0,4457.0,6995.0,5755.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[81],0.009,0.141,-0.284,0.325,0.002,0.002,6831.0,3821.0,6878.0,5136.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[82],0.005,0.135,-0.278,0.306,0.002,0.002,6319.0,3485.0,6872.0,5661.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[83],0.028,0.143,-0.254,0.36,0.002,0.001,5840.0,4654.0,6341.0,5251.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[84],0.025,0.138,-0.254,0.336,0.002,0.001,6232.0,5068.0,6717.0,5538.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[85],-0.001,0.138,-0.297,0.308,0.002,0.002,5969.0,4042.0,6326.0,5627.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[86],0.001,0.138,-0.31,0.303,0.002,0.001,8082.0,4389.0,8513.0,6252.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[87],-0.031,0.14,-0.367,0.243,0.002,0.001,5738.0,4701.0,6004.0,5637.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[88],-0.019,0.137,-0.344,0.245,0.002,0.001,6466.0,5009.0,6531.0,5561.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[89],-0.001,0.137,-0.299,0.296,0.002,0.001,5974.0,4887.0,6184.0,5068.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[90],0.001,0.135,-0.306,0.275,0.002,0.001,6345.0,4348.0,6522.0,5797.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[91],-0.013,0.138,-0.337,0.26,0.002,0.001,5771.0,4663.0,6190.0,4471.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[92],-0.013,0.138,-0.311,0.294,0.002,0.002,6084.0,3809.0,6215.0,5151.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[93],0.011,0.142,-0.273,0.343,0.002,0.002,6920.0,4208.0,7180.0,5522.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[94],-0.031,0.147,-0.386,0.227,0.002,0.002,4694.0,3270.0,5414.0,4439.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[95],-0.03,0.147,-0.367,0.266,0.002,0.002,4881.0,4354.0,5140.0,4828.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[96],-0.026,0.144,-0.372,0.248,0.002,0.001,6309.0,4782.0,6553.0,5858.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[97],0.021,0.143,-0.268,0.34,0.002,0.002,5364.0,3707.0,6219.0,4953.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[98],0.014,0.14,-0.275,0.321,0.002,0.001,5799.0,4833.0,5909.0,5329.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[99],0.018,0.139,-0.266,0.335,0.002,0.001,6974.0,4645.0,7167.0,5556.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[100],0.022,0.137,-0.244,0.355,0.002,0.001,6397.0,4236.0,7001.0,5224.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[101],0.004,0.138,-0.294,0.312,0.002,0.002,6887.0,4124.0,7103.0,4923.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[102],0.007,0.139,-0.281,0.329,0.002,0.001,5784.0,4773.0,5885.0,5494.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[103],0.01,0.14,-0.271,0.326,0.002,0.001,6074.0,4375.0,6484.0,4834.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[104],0.004,0.136,-0.28,0.304,0.002,0.001,5377.0,4112.0,5809.0,5285.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[105],0.005,0.135,-0.277,0.313,0.002,0.001,6001.0,5082.0,5781.0,6095.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[106],-0.004,0.138,-0.322,0.296,0.002,0.001,7132.0,4831.0,7123.0,5246.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[107],0.024,0.142,-0.233,0.392,0.002,0.001,5885.0,4746.0,5876.0,5603.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[108],0.009,0.143,-0.293,0.33,0.002,0.002,5754.0,4377.0,6015.0,4913.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[109],-0.031,0.142,-0.36,0.244,0.002,0.001,6158.0,5093.0,6525.0,5956.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[110],-0.014,0.138,-0.32,0.269,0.002,0.001,5594.0,4450.0,5349.0,5366.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[111],0.02,0.141,-0.269,0.352,0.002,0.001,5517.0,4463.0,5705.0,5230.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[112],0.004,0.142,-0.282,0.342,0.002,0.002,5943.0,4260.0,5994.0,4790.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[113],0.007,0.137,-0.278,0.324,0.002,0.001,6129.0,4683.0,6398.0,4931.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[114],0.019,0.139,-0.258,0.338,0.002,0.001,5666.0,5100.0,5808.0,5102.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[115],-0.006,0.136,-0.302,0.295,0.002,0.001,6516.0,4846.0,6584.0,5151.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[116],-0.02,0.134,-0.331,0.242,0.002,0.001,7014.0,5273.0,7069.0,5099.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[117],0.01,0.136,-0.289,0.307,0.002,0.001,7708.0,4874.0,7875.0,6053.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[118],0.025,0.142,-0.253,0.358,0.002,0.002,5564.0,4457.0,6340.0,4517.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[119],0.007,0.139,-0.285,0.3,0.002,0.002,6958.0,3556.0,7714.0,5464.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[120],-0.006,0.137,-0.322,0.275,0.002,0.002,5670.0,3632.0,5809.0,4805.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[121],-0.007,0.134,-0.327,0.266,0.002,0.001,6622.0,4622.0,6743.0,5457.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[122],0.025,0.139,-0.239,0.354,0.002,0.001,5652.0,5033.0,5863.0,5051.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[123],-0.002,0.137,-0.304,0.281,0.002,0.001,6878.0,4719.0,7101.0,6062.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[124],-0.008,0.143,-0.335,0.277,0.002,0.001,6899.0,4803.0,7094.0,5400.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[125],-0.001,0.142,-0.315,0.29,0.002,0.002,6852.0,4177.0,7468.0,5585.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[126],-0.01,0.141,-0.348,0.261,0.002,0.001,6567.0,4765.0,6381.0,5971.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[127],-0.009,0.136,-0.317,0.284,0.002,0.001,6074.0,4489.0,6236.0,5222.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[128],-0.009,0.139,-0.321,0.282,0.002,0.001,6877.0,5026.0,6899.0,5779.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[129],-0.005,0.136,-0.319,0.272,0.002,0.001,6536.0,4637.0,6888.0,5678.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[130],-0.001,0.136,-0.3,0.289,0.002,0.001,6798.0,4118.0,7100.0,5774.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[131],-0.019,0.138,-0.318,0.275,0.002,0.002,5918.0,3738.0,6122.0,4824.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[132],-0.022,0.143,-0.351,0.259,0.002,0.002,5962.0,3955.0,6244.0,5543.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[133],0.022,0.141,-0.256,0.36,0.002,0.002,6169.0,4185.0,6278.0,5499.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[134],0.019,0.138,-0.267,0.337,0.002,0.001,7143.0,5029.0,7135.0,5790.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[135],0.003,0.138,-0.301,0.295,0.002,0.001,8223.0,4564.0,8540.0,6266.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[136],-0.011,0.14,-0.317,0.286,0.002,0.002,5441.0,4001.0,5881.0,4613.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[137],0.026,0.137,-0.258,0.328,0.002,0.002,6169.0,3977.0,6852.0,5393.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[138],-0.013,0.141,-0.326,0.287,0.002,0.002,6759.0,4333.0,7204.0,5522.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[139],-0.01,0.137,-0.3,0.3,0.002,0.002,7063.0,3866.0,7702.0,5829.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[140],-0.01,0.135,-0.302,0.28,0.002,0.001,7171.0,4209.0,7498.0,5907.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[141],-0.013,0.139,-0.337,0.269,0.002,0.001,7787.0,4350.0,8279.0,5509.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[142],-0.016,0.138,-0.319,0.284,0.002,0.001,6541.0,4788.0,6543.0,6160.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[143],0.004,0.143,-0.306,0.308,0.002,0.002,5372.0,3777.0,5862.0,5157.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[144],0.02,0.141,-0.274,0.324,0.002,0.002,4655.0,3869.0,4785.0,5214.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[145],-0.006,0.136,-0.304,0.29,0.002,0.001,7070.0,5152.0,7146.0,5644.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[146],0.006,0.138,-0.304,0.302,0.002,0.002,7688.0,4051.0,8016.0,5939.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[147],-0.042,0.144,-0.384,0.219,0.002,0.001,5390.0,4796.0,5906.0,5278.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[148],-0.051,0.148,-0.412,0.213,0.002,0.002,5695.0,4377.0,6124.0,5702.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[149],-0.002,0.135,-0.299,0.283,0.002,0.001,6592.0,5140.0,6636.0,5706.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[150],-0.007,0.137,-0.302,0.288,0.002,0.001,7625.0,4382.0,8053.0,6044.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[151],0.009,0.139,-0.271,0.329,0.002,0.001,6928.0,4371.0,7529.0,5060.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[152],-0.001,0.138,-0.307,0.306,0.002,0.002,6312.0,4074.0,6469.0,5637.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[153],-0.0,0.139,-0.312,0.288,0.002,0.001,6001.0,4718.0,6090.0,5791.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[154],0.009,0.136,-0.278,0.315,0.002,0.002,6877.0,3357.0,7574.0,6022.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[155],0.003,0.139,-0.277,0.327,0.002,0.001,6827.0,5384.0,7265.0,5507.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[156],0.006,0.137,-0.285,0.31,0.002,0.001,6069.0,4922.0,6294.0,4928.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[157],-0.033,0.146,-0.362,0.246,0.002,0.001,6100.0,4879.0,6301.0,4811.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[158],0.006,0.134,-0.274,0.3,0.002,0.001,5547.0,4197.0,5354.0,5150.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[159],-0.001,0.138,-0.314,0.282,0.002,0.001,6964.0,4918.0,7413.0,6333.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[160],-0.057,0.156,-0.425,0.213,0.002,0.002,4107.0,3719.0,4626.0,4130.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[161],0.008,0.14,-0.299,0.313,0.002,0.002,7065.0,4345.0,7195.0,5508.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[162],0.01,0.141,-0.301,0.31,0.002,0.001,7481.0,4446.0,7778.0,5843.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[163],0.04,0.146,-0.25,0.371,0.002,0.002,5350.0,4280.0,6007.0,5150.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[164],0.011,0.138,-0.317,0.292,0.002,0.001,7731.0,4947.0,7859.0,6151.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[165],0.011,0.137,-0.257,0.34,0.002,0.001,6484.0,5018.0,6692.0,6059.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[166],0.012,0.132,-0.269,0.294,0.002,0.001,6086.0,3890.0,6407.0,5312.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[167],0.033,0.144,-0.232,0.382,0.002,0.002,5467.0,3815.0,6503.0,5081.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[168],0.025,0.139,-0.246,0.342,0.002,0.001,5614.0,4490.0,5961.0,5364.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[169],0.007,0.138,-0.303,0.307,0.002,0.002,7105.0,4181.0,7250.0,5808.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[170],0.004,0.135,-0.288,0.291,0.002,0.001,6144.0,4121.0,6176.0,5325.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[171],-0.003,0.137,-0.289,0.297,0.002,0.002,7019.0,4145.0,7491.0,5605.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[172],0.018,0.139,-0.271,0.33,0.002,0.001,5979.0,4456.0,5914.0,5853.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[173],-0.015,0.141,-0.333,0.279,0.002,0.002,6622.0,4133.0,6915.0,5724.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[174],-0.0,0.132,-0.289,0.29,0.002,0.001,5869.0,4789.0,5973.0,5508.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[175],0.009,0.138,-0.267,0.324,0.002,0.001,7350.0,5040.0,7349.0,5988.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[176],-0.007,0.139,-0.31,0.292,0.002,0.001,5027.0,4673.0,5296.0,5100.0,1.0,
duration_favours_fx:by_attribute_fx|subject_id[177],0.014,0.133,-0.268,0.309,0.002,0.001,6984.0,5130.0,7124.0,6073.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id_sigma,0.144,0.104,0.0,0.343,0.002,0.001,2436.0,2436.0,2208.0,2522.0,1.0,1.0
last_stage_favours_fx:by_attribute_fx|subject_id[0],0.018,0.168,-0.326,0.411,0.002,0.002,6733.0,3905.0,7563.0,5311.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[1],0.031,0.179,-0.334,0.438,0.003,0.003,3787.0,1731.0,4878.0,4472.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[2],0.023,0.172,-0.311,0.446,0.002,0.002,5951.0,3744.0,6525.0,4688.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[3],-0.018,0.178,-0.439,0.356,0.003,0.002,4702.0,3501.0,5043.0,4369.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[4],-0.018,0.167,-0.412,0.306,0.002,0.002,5369.0,4034.0,5617.0,5413.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[5],0.017,0.169,-0.35,0.377,0.002,0.002,4650.0,2981.0,5095.0,4217.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[6],-0.022,0.173,-0.399,0.354,0.002,0.002,4926.0,3954.0,5007.0,5275.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[7],-0.033,0.174,-0.429,0.329,0.002,0.002,5594.0,4279.0,5884.0,5385.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[8],0.012,0.177,-0.36,0.399,0.002,0.002,5721.0,3001.0,6629.0,4324.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[9],0.028,0.172,-0.333,0.41,0.002,0.002,6362.0,3744.0,7021.0,4580.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[10],-0.049,0.176,-0.49,0.27,0.003,0.002,4552.0,3974.0,4832.0,4068.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[11],0.015,0.167,-0.339,0.388,0.002,0.002,5219.0,3388.0,5467.0,4615.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[12],-0.025,0.164,-0.391,0.315,0.002,0.002,7639.0,4216.0,7901.0,5243.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[13],-0.025,0.175,-0.416,0.338,0.002,0.002,6014.0,3174.0,6765.0,4929.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[14],0.011,0.17,-0.36,0.382,0.002,0.002,5755.0,3610.0,6036.0,4647.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[15],-0.036,0.168,-0.403,0.309,0.002,0.002,5909.0,4460.0,6142.0,5587.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[16],-0.028,0.178,-0.416,0.335,0.003,0.002,4890.0,3921.0,5385.0,5232.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[17],0.022,0.172,-0.349,0.39,0.002,0.002,5041.0,2938.0,5656.0,4744.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[18],0.005,0.173,-0.371,0.37,0.002,0.002,5203.0,3630.0,5633.0,4838.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[19],-0.004,0.17,-0.388,0.357,0.002,0.002,6577.0,3992.0,6877.0,4895.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[20],0.023,0.173,-0.336,0.402,0.002,0.002,5676.0,3878.0,6241.0,5145.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[21],-0.049,0.178,-0.486,0.266,0.002,0.002,5447.0,3756.0,6176.0,4167.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[22],-0.037,0.18,-0.453,0.326,0.002,0.002,5676.0,4568.0,6087.0,5093.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[23],0.008,0.173,-0.36,0.4,0.002,0.002,7086.0,4021.0,7550.0,5948.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[24],-0.031,0.177,-0.43,0.324,0.002,0.002,5917.0,3891.0,5866.0,5426.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[25],-0.011,0.17,-0.397,0.349,0.002,0.002,5495.0,4316.0,5915.0,5036.0,1.0,
last_stage_favours_fx:by_attribute_fx|subject_id[26],-0.034,0.172,-0.413,0.321,0.002,0.002,6011.0,4358.0,6284.0,5109.0,1.0,
